Column1,id,county_new,county,year,NO2_annualMean,NO2_hrOver200,NO_annualMean,O3_annualMean,O3_daysOver120,O3_dailyMaxAnnualMean,O3_dailyHourlyMax,O3_daily8HrMax,PM10_annualMean,PM10_daysOver50,PM2_5_annualMean,BL,EWZ,Shape__Area,death_rate,cases,deaths,cases_per_100k,deaths_per_100k,fully_vaccinated,Population_density,NO2_totMean,NO_totMean,O3_totMean,PM10_totMean,PM2_5_totMean
988,290,Heinsberg,LK Heinsberg,2018,18.55471239,0.007183943,10.5091267,50.61821519,1.516417979,75.69076618,179.4174559,162.0853706,17.75989698,5.035504285,13.17843324,Nordrhein-Westfalen,256458,627310851.2,2.663920813,15053,401,5869.577085,156.3608856,0.715,408.8212399,19.49100495,12.28594379,49.71368952,18.66438681,13.7027571
989,290,Heinsberg,LK Heinsberg,2019,17.75730801,0.006752447,10.0290241,50.98199115,1.664814347,75.92455203,179.4913622,162.2170387,17.10607965,5.035504285,12.74346594,Nordrhein-Westfalen,256458,627310851.2,2.663920813,15053,401,5869.577085,156.3608856,0.715,408.8212399,19.49100495,12.28594379,49.71368952,18.66438681,13.7027571
990,226,Helmstedt,LK Helmstedt,2010,16.45356344,0.006046958,9.374550945,48.81518901,0.780903355,74.53202549,179.0511455,161.4327684,17.07230263,5.347748312,12.79463338,Niedersachsen,91518,675399739,3.170028818,3123,99,3412.443454,108.1754409,0.699,135.5019771,15.93165472,8.626703154,49.38621988,16.82517204,12.63180064
991,226,Helmstedt,LK Helmstedt,2011,16.51857373,0.006082136,9.598309195,48.96911594,0.843695292,74.63094884,179.082418,161.488482,17.2998971,7.74709736,12.91083423,Niedersachsen,91518,675399739,3.170028818,3123,99,3412.443454,108.1754409,0.699,135.5019771,15.93165472,8.626703154,49.38621988,16.82517204,12.63180064
992,226,Helmstedt,LK Helmstedt,2012,16.1464835,0.005880789,8.540076772,49.21275857,0.94308526,74.78752928,179.1319174,161.576668,16.98304678,5.807897423,12.72564174,Niedersachsen,91518,675399739,3.170028818,3123,99,3412.443454,108.1754409,0.699,135.5019771,15.93165472,8.626703154,49.38621988,16.82517204,12.63180064
993,226,Helmstedt,LK Helmstedt,2013,15.87181329,0.005732158,8.361534172,49.35443983,1.000881784,74.87858278,179.160702,161.6279493,16.69665451,5.035504285,12.56659935,Niedersachsen,91518,675399739,3.170028818,3123,99,3412.443454,108.1754409,0.699,135.5019771,15.93165472,8.626703154,49.38621988,16.82517204,12.63180064
994,226,Helmstedt,LK Helmstedt,2014,16.17876068,0.005898255,8.507052344,49.11407241,0.90282788,74.7241072,179.1118679,161.5409488,17.10860784,7.74709736,12.81063891,Niedersachsen,91518,675399739,3.170028818,3123,99,3412.443454,108.1754409,0.699,135.5019771,15.93165472,8.626703154,49.38621988,16.82517204,12.63180064
995,226,Helmstedt,LK Helmstedt,2015,15.68967872,0.0056336,8.420953576,49.49941469,1.060021871,74.97175296,179.1901557,161.6804227,16.70702386,5.659992351,12.54869668,Niedersachsen,91518,675399739,3.170028818,3123,99,3412.443454,108.1754409,0.699,135.5019771,15.93165472,8.626703154,49.38621988,16.82517204,12.63180064
996,226,Helmstedt,LK Helmstedt,2016,15.97658548,0.005788853,8.486602661,49.10991878,0.901133474,74.72143781,179.1110241,161.5394453,16.70638147,6.120141515,12.56490258,Niedersachsen,91518,675399739,3.170028818,3123,99,3412.443454,108.1754409,0.699,135.5019771,15.93165472,8.626703154,49.38621988,16.82517204,12.63180064
997,226,Helmstedt,LK Helmstedt,2017,15.71832605,0.005649102,8.666186187,49.52781717,1.071608192,74.99000622,179.1959261,161.6907029,16.82593084,6.268046509,12.61453307,Niedersachsen,91518,675399739,3.170028818,3123,99,3412.443454,108.1754409,0.699,135.5019771,15.93165472,8.626703154,49.38621988,16.82517204,12.63180064
998,226,Helmstedt,LK Helmstedt,2018,15.49311689,0.005527236,8.19943077,49.99877364,1.263727072,75.29267316,179.2916076,161.8611648,16.65311154,5.890066953,12.54164408,Niedersachsen,91518,675399739,3.170028818,3123,99,3412.443454,108.1754409,0.699,135.5019771,15.93165472,8.626703154,49.38621988,16.82517204,12.63180064
999,226,Helmstedt,LK Helmstedt,2019,15.26964541,0.00540631,8.112334915,50.26069877,1.370575085,75.46100311,179.3448214,161.9559682,16.19876387,5.035504285,12.23988235,Niedersachsen,91518,675399739,3.170028818,3123,99,3412.443454,108.1754409,0.699,135.5019771,15.93165472,8.626703154,49.38621988,16.82517204,12.63180064
1000,264,Herford,LK Herford,2010,19.20448938,0.007535553,10.75585652,49.93834606,1.239076643,75.25383851,179.2793309,161.8392932,18.27702207,5.699521011,13.49786154,Nordrhein-Westfalen,250547,450445113.4,1.330302828,14959,199,5970.536466,79.42621544,0.715,556.2209302,18.18535311,9.508200858,50.65370039,17.76447506,13.17044964
1001,264,Herford,LK Herford,2011,19.39225703,0.007637159,11.33077404,49.93736454,1.238676251,75.25320773,179.2791314,161.8389379,18.52057375,7.732087403,13.62210492,Nordrhein-Westfalen,250547,450445113.4,1.330302828,14959,199,5970.536466,79.42621544,0.715,556.2209302,18.18535311,9.508200858,50.65370039,17.76447506,13.17044964
1002,264,Herford,LK Herford,2012,18.72836511,0.00727791,9.724270645,50.29547155,1.384760064,75.48335034,179.351886,161.9685541,18.09785417,6.363537764,13.36727072,Nordrhein-Westfalen,250547,450445113.4,1.330302828,14959,199,5970.536466,79.42621544,0.715,556.2209302,18.18535311,9.508200858,50.65370039,17.76447506,13.17044964
1003,264,Herford,LK Herford,2013,18.23009217,0.007008282,9.243070234,50.59809298,1.508209459,75.67783436,179.4133678,162.0780874,17.71828385,5.035504285,13.16001444,Nordrhein-Westfalen,250547,450445113.4,1.330302828,14959,199,5970.536466,79.42621544,0.715,556.2209302,18.18535311,9.508200858,50.65370039,17.76447506,13.17044964
1004,264,Herford,LK Herford,2014,18.40090527,0.007100714,9.43420957,50.44504193,1.44577482,75.5794739,179.3822733,162.0226909,18.17508005,9.683621262,13.42216631,Nordrhein-Westfalen,250547,450445113.4,1.330302828,14959,199,5970.536466,79.42621544,0.715,556.2209302,18.18535311,9.508200858,50.65370039,17.76447506,13.17044964
1005,264,Herford,LK Herford,2015,17.84971385,0.00680245,9.182781622,50.74779693,1.569278702,75.77404375,179.4437823,162.1322725,17.59186923,7.671313095,13.05570683,Nordrhein-Westfalen,250547,450445113.4,1.330302828,14959,199,5970.536466,79.42621544,0.715,556.2209302,18.18535311,9.508200858,50.65370039,17.76447506,13.17044964
1006,264,Herford,LK Herford,2016,18.09293014,0.006934061,9.040989576,50.34923702,1.406692798,75.5179035,179.3628092,161.9880144,17.63618861,6.363537764,13.0955343,Nordrhein-Westfalen,250547,450445113.4,1.330302828,14959,199,5970.536466,79.42621544,0.715,556.2209302,18.18535311,9.508200858,50.65370039,17.76447506,13.17044964
1007,264,Herford,LK Herford,2017,17.76096158,0.006754424,8.928243133,50.88776439,1.626376105,75.86399585,179.4722187,162.1829335,17.61918657,5.699521011,13.06247077,Nordrhein-Westfalen,250547,450445113.4,1.330302828,14959,199,5970.536466,79.42621544,0.715,556.2209302,18.18535311,9.508200858,50.65370039,17.76447506,13.17044964
1008,264,Herford,LK Herford,2018,17.32943661,0.006520915,8.769577574,51.53227016,1.889291542,76.27819675,179.6031592,162.4162112,17.2327477,5.699521011,12.86760536,Nordrhein-Westfalen,250547,450445113.4,1.330302828,14959,199,5970.536466,79.42621544,0.715,556.2209302,18.18535311,9.508200858,50.65370039,17.76447506,13.17044964
1009,264,Herford,LK Herford,2019,16.86437996,0.006269261,8.672235666,51.80561836,2.000799409,76.4538679,179.6586938,162.5151491,16.77594463,5.035504285,12.55376117,Nordrhein-Westfalen,250547,450445113.4,1.330302828,14959,199,5970.536466,79.42621544,0.715,556.2209302,18.18535311,9.508200858,50.65370039,17.76447506,13.17044964
1010,198,Hersfeld-Rotenburg,LK Hersfeld-Rotenburg,2010,16.00989,0,3.692955,39.17324,1.818515868,76.1666957,179.5679106,162.3534139,19.47739,6,13.84341635,Hessen,120304,1097075881,2.763139154,7021,194,5836.048677,161.258146,0.672,109.6587776,13.40121411,4.1898488,51.8289796,18.597897,13.58044211
1011,198,Hersfeld-Rotenburg,LK Hersfeld-Rotenburg,2011,14.00665,0,4.111273,51.12887,1.845491952,76.20919422,179.5813456,162.377349,18.48328,12,13.97839867,Hessen,120304,1097075881,2.763139154,7021,194,5836.048677,161.258146,0.672,109.6587776,13.40121411,4.1898488,51.8289796,18.597897,13.58044211
1012,198,Hersfeld-Rotenburg,LK Hersfeld-Rotenburg,2012,13.59754,0,3.891585,51.22925,1.98709418,76.43227648,179.6518682,162.5029888,19.72169,5,13.77398565,Hessen,120304,1097075881,2.763139154,7021,194,5836.048677,161.258146,0.672,109.6587776,13.40121411,4.1898488,51.8289796,18.597897,13.58044211
1013,198,Hersfeld-Rotenburg,LK Hersfeld-Rotenburg,2013,19.4398711,0.007662924,3.679454,51.92244601,2.048457309,76.52894887,179.682429,162.5574347,20.00301,11,13.55657259,Hessen,120304,1097075881,2.763139154,7021,194,5836.048677,161.258146,0.672,109.6587776,13.40121411,4.1898488,51.8289796,18.597897,13.58044211
1014,198,Hersfeld-Rotenburg,LK Hersfeld-Rotenburg,2014,12.42872,0,5.416154,50.22607,2.5,74.79501,164.0899,151.5144,20.4664,12,13.85223176,Hessen,120304,1097075881,2.763139154,7021,194,5836.048677,161.258146,0.672,109.6587776,13.40121411,4.1898488,51.8289796,18.597897,13.58044211
1015,198,Hersfeld-Rotenburg,LK Hersfeld-Rotenburg,2015,12.09275,0,4.918092,54.29808,4.5,78.01071,201.3296,178.4559,18.68637,8,13.43401138,Hessen,120304,1097075881,2.763139154,7021,194,5836.048677,161.258146,0.672,109.6587776,13.40121411,4.1898488,51.8289796,18.597897,13.58044211
1016,198,Hersfeld-Rotenburg,LK Hersfeld-Rotenburg,2016,12.00003,0,4.633801,51.5665,1.5,74.89346,161.8692,148.4988,17.50622,2,13.49695299,Hessen,120304,1097075881,2.763139154,7021,194,5836.048677,161.258146,0.672,109.6587776,13.40121411,4.1898488,51.8289796,18.597897,13.58044211
1017,198,Hersfeld-Rotenburg,LK Hersfeld-Rotenburg,2017,12.15558,0,4.402261,51.88777,1.5,74.58999,179.7852,159.1007,17.6195,11,13.53583599,Hessen,120304,1097075881,2.763139154,7021,194,5836.048677,161.258146,0.672,109.6587776,13.40121411,4.1898488,51.8289796,18.597897,13.58044211
1018,198,Hersfeld-Rotenburg,LK Hersfeld-Rotenburg,2018,11.71155,0,4.203903,59.30778,7,84.25407,178.7178,165.7552,18.46301,5,13.43734518,Hessen,120304,1097075881,2.763139154,7021,194,5836.048677,161.258146,0.672,109.6587776,13.40121411,4.1898488,51.8289796,18.597897,13.58044211
1019,198,Hersfeld-Rotenburg,LK Hersfeld-Rotenburg,2019,10.56956,0,2.94901,57.54979,4.5,81.78596,183.1831,166.7034,15.5521,1,12.89567055,Hessen,120304,1097075881,2.763139154,7021,194,5836.048677,161.258146,0.672,109.6587776,13.40121411,4.1898488,51.8289796,18.597897,13.58044211
1020,400,Lauenburg,LK Herzogtum Lauenburg,2010,17.08853142,0.006390555,9.09147886,50.06389796,1.29029346,75.33452625,179.3048385,161.8847365,17.435773,6.497959293,12.98664261,Schleswig-Holstein,199152,1262106678,1.739255426,6957,121,3493.311641,60.75761228,0.725,157.7933177,15.59451411,8.344029399,51.24086252,17.21597715,12.92919472
1021,400,Lauenburg,LK Herzogtum Lauenburg,2011,17.13467256,0.006415523,9.057542685,50.18112817,1.33811558,75.40986593,179.3286555,161.9271677,17.92454958,8.13568413,13.24439031,Schleswig-Holstein,199152,1262106678,1.739255426,6957,121,3493.311641,60.75761228,0.725,157.7933177,15.59451411,8.344029399,51.24086252,17.21597715,12.92919472
1022,400,Lauenburg,LK Herzogtum Lauenburg,2012,16.75146664,0.006208161,8.329170929,50.42110955,1.436012003,75.56409341,179.3774111,162.0140286,17.38329318,5.897247917,12.93219378,Schleswig-Holstein,199152,1262106678,1.739255426,6957,121,3493.311641,60.75761228,0.725,157.7933177,15.59451411,8.344029399,51.24086252,17.21597715,12.92919472
1023,400,Lauenburg,LK Herzogtum Lauenburg,2013,16.41917405,0.006028349,8.139428046,50.80662682,1.593277377,75.81185162,179.4557345,162.1535659,17.03531957,5.075951183,12.73709502,Schleswig-Holstein,199152,1262106678,1.739255426,6957,121,3493.311641,60.75761228,0.725,157.7933177,15.59451411,8.344029399,51.24086252,17.21597715,12.92919472
1024,400,Lauenburg,LK Herzogtum Lauenburg,2014,16.56584694,0.006107717,8.27725079,50.54045125,1.48469547,75.64079007,179.4016571,162.0572241,17.49664549,8.356269249,13.01177325,Schleswig-Holstein,199152,1262106678,1.739255426,6957,121,3493.311641,60.75761228,0.725,157.7933177,15.59451411,8.344029399,51.24086252,17.21597715,12.92919472
1025,400,Lauenburg,LK Herzogtum Lauenburg,2015,16.2069822,0.005913526,8.204477563,50.81414385,1.596343825,75.81668255,179.4572616,162.1562866,17.15851966,5.679284071,12.77631096,Schleswig-Holstein,199152,1262106678,1.739255426,6957,121,3493.311641,60.75761228,0.725,157.7933177,15.59451411,8.344029399,51.24086252,17.21597715,12.92919472
1026,400,Lauenburg,LK Herzogtum Lauenburg,2016,16.57183435,0.006110957,8.406645494,50.33246891,1.399852523,75.50712723,179.3594025,161.9819452,17.01509688,5.856800991,12.72371833,Schleswig-Holstein,199152,1262106678,1.739255426,6957,121,3493.311641,60.75761228,0.725,157.7933177,15.59451411,8.344029399,51.24086252,17.21597715,12.92919472
1027,400,Lauenburg,LK Herzogtum Lauenburg,2017,16.27951295,0.005952775,8.170237606,50.84650636,1.609545574,75.83748078,179.4638366,162.1680002,17.12493413,5.638837172,12.76145294,Schleswig-Holstein,199152,1262106678,1.739255426,6957,121,3493.311641,60.75761228,0.725,157.7933177,15.59451411,8.344029399,51.24086252,17.21597715,12.92919472
1028,400,Lauenburg,LK Herzogtum Lauenburg,2018,12.25567,0,7.833162,51.45180228,1.856466008,76.22648291,179.586811,162.387086,18.62336,6,14.1017,Schleswig-Holstein,199152,1262106678,1.739255426,6957,121,3493.311641,60.75761228,0.725,157.7933177,15.59451411,8.344029399,51.24086252,17.21597715,12.92919472
1029,400,Lauenburg,LK Herzogtum Lauenburg,2019,10.67145,0,7.930900015,56.95049,0,80.31491,184.74,158.3963,14.96228,4,12.01667,Schleswig-Holstein,199152,1262106678,1.739255426,6957,121,3493.311641,60.75761228,0.725,157.7933177,15.59451411,8.344029399,51.24086252,17.21597715,12.92919472
1030,418,Hildburghausen,LK Hildburghausen,2010,18.13130147,0.006954824,10.02209912,50.27928192,1.378155772,75.47294584,179.3485968,161.9626943,17.64028826,5.035504285,13.14485296,ThâˆšÂºringen,62656,937297570,3.810342358,6981,266,11141.79009,424.5403473,0.621,66.84750074,17.4680945,9.334734257,50.95644702,17.34540351,12.95649613
1031,418,Hildburghausen,LK Hildburghausen,2011,18.11602979,0.00694656,10.28582032,50.57561961,1.499041821,75.66339152,179.4088021,162.0699532,17.77192272,5.679462712,13.21153496,ThâˆšÂºringen,62656,937297570,3.810342358,6981,266,11141.79009,424.5403473,0.621,66.84750074,17.4680945,9.334734257,50.95644702,17.34540351,12.95649613
1032,418,Hildburghausen,LK Hildburghausen,2012,17.63926482,0.006688571,9.423951713,50.85091642,1.611344587,75.84031498,179.4647325,162.1695964,17.57832903,5.692172338,13.09711746,ThâˆšÂºringen,62656,937297570,3.810342358,6981,266,11141.79009,424.5403473,0.621,66.84750074,17.4680945,9.334734257,50.95644702,17.34540351,12.95649613
1033,418,Hildburghausen,LK Hildburghausen,2013,17.47865777,0.006601662,8.999827411,50.72185406,1.558695736,75.75737119,179.4385117,162.1228825,17.32670287,5.666753006,12.95879927,ThâˆšÂºringen,62656,937297570,3.810342358,6981,266,11141.79009,424.5403473,0.621,66.84750074,17.4680945,9.334734257,50.95644702,17.34540351,12.95649613
1034,418,Hildburghausen,LK Hildburghausen,2014,17.71588312,0.006730031,9.347103181,50.66866427,1.536997846,75.72318801,179.4277054,162.1036306,17.65956505,7.573208834,13.14844311,ThâˆšÂºringen,62656,937297570,3.810342358,6981,266,11141.79009,424.5403473,0.621,66.84750074,17.4680945,9.334734257,50.95644702,17.34540351,12.95649613
1035,418,Hildburghausen,LK Hildburghausen,2015,17.34349737,0.006528523,9.124054889,51.03525028,1.686540525,75.95877978,179.5021826,162.2363157,17.17624054,5.035504285,12.85314601,ThâˆšÂºringen,62656,937297570,3.810342358,6981,266,11141.79009,424.5403473,0.621,66.84750074,17.4680945,9.334734257,50.95644702,17.34540351,12.95649613
1036,418,Hildburghausen,LK Hildburghausen,2016,17.38444181,0.00655068,9.163293413,50.67035598,1.537687948,75.72427521,179.4280491,162.1042429,17.18647012,6.298001727,12.86068396,ThâˆšÂºringen,62656,937297570,3.810342358,6981,266,11141.79009,424.5403473,0.621,66.84750074,17.4680945,9.334734257,50.95644702,17.34540351,12.95649613
1037,418,Hildburghausen,LK Hildburghausen,2017,17.08102283,0.006386492,9.09378152,51.18587384,1.74798491,76.05558018,179.5327839,162.2908337,17.30631767,6.310711393,12.91392828,ThâˆšÂºringen,62656,937297570,3.810342358,6981,266,11141.79009,424.5403473,0.621,66.84750074,17.4680945,9.334734257,50.95644702,17.34540351,12.95649613
1038,418,Hildburghausen,LK Hildburghausen,2018,17.02746284,0.006357509,8.888386483,51.68168835,1.950244218,76.3742225,179.6335157,162.4702929,17.25320403,5.666753006,12.9110105,ThâˆšÂºringen,62656,937297570,3.810342358,6981,266,11141.79009,424.5403473,0.621,66.84750074,17.4680945,9.334734257,50.95644702,17.34540351,12.95649613
1039,418,Hildburghausen,LK Hildburghausen,2019,16.76338314,0.006214609,8.999024524,51.89496547,2.037247081,76.51128811,179.6768459,162.5474882,16.55499477,5.048213991,12.46544477,ThâˆšÂºringen,62656,937297570,3.810342358,6981,266,11141.79009,424.5403473,0.621,66.84750074,17.4680945,9.334734257,50.95644702,17.34540351,12.95649613
1040,236,Hildesheim,LK Hildesheim,2010,19.83649754,0.007877549,10.62314224,51.68513599,1.951650622,76.37643817,179.6342161,162.4715407,18.78048966,5.06061728,13.79065189,Niedersachsen,275464,1206813486,2.640493355,11513,304,4179.493509,110.3592484,0.699,228.25731,19.1956774,9.759171816,52.37714597,18.46181715,13.57788416
1041,236,Hildesheim,LK Hildesheim,2011,20.1444214,0.008044174,11.4287907,51.73002874,1.969963877,76.40528915,179.6433367,162.4877896,19.12290309,8.92801867,13.97052585,Niedersachsen,275464,1206813486,2.640493355,11513,304,4179.493509,110.3592484,0.699,228.25731,19.1956774,9.759171816,52.37714597,18.46181715,13.57788416
1042,236,Hildesheim,LK Hildesheim,2012,19.51785721,0.007705125,9.72008521,52.11278716,2.126103824,76.65127435,179.7210995,162.6263283,18.72438195,6.567396992,13.73353017,Niedersachsen,275464,1206813486,2.640493355,11513,304,4179.493509,110.3592484,0.699,228.25731,19.1956774,9.759171816,52.37714597,18.46181715,13.57788416
1043,236,Hildesheim,LK Hildesheim,2013,19.06066139,0.007457724,9.172947835,52.33603579,2.217174401,76.79474829,179.7664557,162.7071328,18.30474312,5.035504285,13.50251489,Niedersachsen,275464,1206813486,2.640493355,11513,304,4179.493509,110.3592484,0.699,228.25731,19.1956774,9.759171816,52.37714597,18.46181715,13.57788416
1044,236,Hildesheim,LK Hildesheim,2014,19.52103033,0.007706842,9.677261455,52.02229518,2.089189123,76.59311838,179.7027148,162.5935749,18.90506997,8.953131586,13.85230694,Niedersachsen,275464,1206813486,2.640493355,11513,304,4179.493509,110.3592484,0.699,228.25731,19.1956774,9.759171816,52.37714597,18.46181715,13.57788416
1045,236,Hildesheim,LK Hildesheim,2015,18.83303906,0.007334552,9.309715079,52.54170187,2.301072467,76.92692255,179.8082397,162.7815733,18.24517052,5.247733703,13.43489575,Niedersachsen,275464,1206813486,2.640493355,11513,304,4179.493509,110.3592484,0.699,228.25731,19.1956774,9.759171816,52.37714597,18.46181715,13.57788416
1046,236,Hildesheim,LK Hildesheim,2016,19.23826946,0.007553833,9.516087665,51.9657783,2.066133999,76.55679699,179.6912326,162.5731187,18.31728655,6.592510039,13.49516424,Niedersachsen,275464,1206813486,2.640493355,11513,304,4179.493509,110.3592484,0.699,228.25731,19.1956774,9.759171816,52.37714597,18.46181715,13.57788416
1047,236,Hildesheim,LK Hildesheim,2017,18.88562788,0.007363009,9.662795046,52.57081035,2.312946788,76.94562954,179.8141535,162.792109,18.48003653,5.814007162,13.56207732,Niedersachsen,275464,1206813486,2.640493355,11513,304,4179.493509,110.3592484,0.699,228.25731,19.1956774,9.759171816,52.37714597,18.46181715,13.57788416
