,county,year,NO2_annualMean,NO2_hrOver200,NO_annualMean,O3_annualMean,O3_daysOver120,O3_dailyMaxAnnualMean,O3_dailyHourlyMax,O3_daily8HrMax,cases_per_100k,deaths_per_100k,Population density,Fully vaccinated
1216,LK Kulmbach,2016,20.53086,0.0,14.58414,52.2729889772134,2.1914554997514,76.7542303498291,179.753646806296,162.684313107207,6928.65542924343,175.0014000112001,108.55164610832044,0.663
1217,LK Kulmbach,2017,20.7739,0.0,13.11431,52.8815272982567,2.43969861463228,77.1453162514154,179.877280031069,162.904572494097,6928.65542924343,175.0014000112001,108.55164610832044,0.663
1218,LK Kulmbach,2018,20.23278,0.0,10.19117,53.429946596454,2.6634171712745,77.4977657985781,179.988699220328,163.10307190523,6928.65542924343,175.0014000112001,108.55164610832044,0.663
1219,LK Kulmbach,2019,19.03192,0.0,9.856874,53.7387805657726,2.78940086675195,77.6962423893775,180.051443238619,163.21485382328,6928.65542924343,175.0014000112001,108.55164610832044,0.663
1220,LK Kusel,2010,11.90719,0.0,1.933221,60.41405,0.600898861748959,74.2484437257134,178.961497358627,161.273055316359,3924.11382925612,102.70308822480564,122.38508512667616,0.678
1221,LK Kusel,2011,13.14035,0.0,2.085444,58.53631,0.626148359998325,74.2882221614303,178.974072438077,161.295458511736,3924.11382925612,102.70308822480564,122.38508512667616,0.678
1222,LK Kusel,2012,11.71369,0.0,1.56467,58.88696,0.745936509500336,74.4769381967968,179.033730870979,161.40174328978,3924.11382925612,102.70308822480564,122.38508512667616,0.678
1223,LK Kusel,2013,9.945734,0.0,1.482938,48.8219055673854,0.783643262223485,74.5363419768038,179.052510072316,161.435199469382,3924.11382925612,102.70308822480564,122.38508512667616,0.678
1224,LK Kusel,2014,9.028501,0.0,6.633875,58.61018,2.0,75.81294,170.2876,151.4505,3924.11382925612,102.70308822480564,122.38508512667616,0.678
1225,LK Kusel,2015,8.756915,0.0,5.478303,63.10832,15.0,81.78877,190.0494,179.8118,3924.11382925612,102.70308822480564,122.38508512667616,0.678
1226,LK Kusel,2016,9.166694,0.0,6.564944,58.13546,6.0,76.17414,186.8986,175.9313,3924.11382925612,102.70308822480564,122.38508512667616,0.678
1227,LK Kusel,2017,7.911373,0.0,4.919169,62.004,5.0,79.77658,196.5226,171.5288,3924.11382925612,102.70308822480564,122.38508512667616,0.678
1228,LK Kusel,2018,7.384705,0.0,4.900855,68.06047,11.0,87.21167,200.4377,178.563,3924.11382925612,102.70308822480564,122.38508512667616,0.678
1229,LK Kusel,2019,6.605277,0.0,1.355619,65.20504,11.0,83.37032,200.01,164.8325,3924.11382925612,102.70308822480564,122.38508512667616,0.678
1230,LK Kyffhäuserkreis,2010,8.394459,0.0,2.207294,60.4943,1.73784372392775,76.0396036001474,179.527733243025,162.28183567424,7310.73692228177,206.74083947661924,70.85473035960457,0.621
1231,LK Kyffhäuserkreis,2011,8.115484,0.0,1.367341,59.29868,1.8437802698901,76.2064976129321,179.580493122408,162.375830299928,7310.73692228177,206.74083947661924,70.85473035960457,0.621
1232,LK Kyffhäuserkreis,2012,7.488269,0.0,1.300673,56.89535,1.96564897918697,76.3984913931962,179.641187742424,162.483961102282,7310.73692228177,206.74083947661924,70.85473035960457,0.621
1233,LK Kyffhäuserkreis,2013,7.654212,0.0,9.48804480660961,61.76702,3.0,80.11564,164.3728,155.0459,7310.73692228177,206.74083947661924,70.85473035960457,0.621
1234,LK Kyffhäuserkreis,2014,9.582886,0.0,7.083973,56.53208,3.0,74.27893,163.5747,153.5055,7310.73692228177,206.74083947661924,70.85473035960457,0.621
1235,LK Kyffhäuserkreis,2015,8.806605,0.0,5.242836,62.64818,10.0,81.30202,181.7628,164.7887,7310.73692228177,206.74083947661924,70.85473035960457,0.621
1236,LK Kyffhäuserkreis,2016,9.460722,0.0,5.734206,58.95147,5.0,76.74903,169.5865,155.45,7310.73692228177,206.74083947661924,70.85473035960457,0.621
1237,LK Kyffhäuserkreis,2017,8.837821,0.0,5.684582,59.92092,0.0,77.57115,159.0374,142.531,7310.73692228177,206.74083947661924,70.85473035960457,0.621
1238,LK Kyffhäuserkreis,2018,7.906159,0.0,5.645901,67.93227,8.0,86.75499,182.0242,167.5573,7310.73692228177,206.74083947661924,70.85473035960457,0.621
1239,LK Kyffhäuserkreis,2019,5.540329,0.0,1.259541,64.1149,3.0,81.45845,159.0,149.5319,7310.73692228177,206.74083947661924,70.85473035960457,0.621
1240,LK Lahn-Dill-Kreis,2010,19.4418898797713,0.0076640168065785,13.1225033672956,49.4906620400176,1.05645137326956,74.9661279393257,179.188377472018,161.677254711504,5958.80381887573,92.35396036673205,238.00707735605852,0.672
1241,LK Lahn-Dill-Kreis,2011,19.4653057272938,0.0076766877147194,13.6427128360274,49.5713179321702,1.08935360671828,75.0179626080885,179.204763864952,161.706447971386,5958.80381887573,92.35396036673205,238.00707735605852,0.672
1242,LK Lahn-Dill-Kreis,2012,18.7785795436396,0.0073050827842256,11.5950262577078,49.9531557993264,1.24511803147927,75.2633562034837,179.282339664576,161.844653523285,5958.80381887573,92.35396036673205,238.00707735605852,0.672
1243,LK Lahn-Dill-Kreis,2013,28.44062,0.0071128460475557,24.85255,50.0616696605649,1.28938446136558,75.3330941966217,179.304385800594,161.883929926625,5958.80381887573,92.35396036673205,238.00707735605852,0.672
1244,LK Lahn-Dill-Kreis,2014,31.14763,0.0,28.27492,35.37833,0.0,62.73996,156.3162,135.4384,5958.80381887573,92.35396036673205,238.00707735605852,0.672
1245,LK Lahn-Dill-Kreis,2015,28.98636,0.0,23.77136,42.04925,0.0,67.66523,200.7722,173.7377,5958.80381887573,92.35396036673205,238.00707735605852,0.672
1246,LK Lahn-Dill-Kreis,2016,29.44396,0.0,27.23458,39.29737,0.0,61.19184,164.3039,132.8973,5958.80381887573,92.35396036673205,238.00707735605852,0.672
1247,LK Lahn-Dill-Kreis,2017,27.46438,0.0,22.23154,38.87308,0.0,63.11752,178.041,151.3284,5958.80381887573,92.35396036673205,238.00707735605852,0.672
1248,LK Lahn-Dill-Kreis,2018,29.82633,0.0,22.63408,41.10444,0.0,68.87241,170.8813,150.4967,5958.80381887573,92.35396036673205,238.00707735605852,0.672
1249,LK Lahn-Dill-Kreis,2019,27.68168,0.0,21.16687,40.77253,0.0,69.08941,173.8843,154.1738,5958.80381887573,92.35396036673205,238.00707735605852,0.672
1250,LK Landsberg a.Lech,2010,19.8763753032041,0.0078991278732866,11.7461096938653,52.0396408474475,2.09626500051479,76.6042658191541,179.706238811137,162.599853157493,5100.02561581239,71.88953800642874,150.6434765015359,0.663
1251,LK Landsberg a.Lech,2011,20.473742960101,0.008222378641794,11.9827615648171,52.0315862880501,2.09297927660118,76.5990894407489,179.704602412708,162.596937823728,5100.02561581239,71.88953800642874,150.6434765015359,0.663
1252,LK Landsberg a.Lech,2012,19.6339447659341,0.0077679425696006,10.6430692676466,52.4079623010959,2.24651562856789,76.8409728970695,179.7810685589,162.733166467031,5100.02561581239,71.88953800642874,150.6434765015359,0.663
1253,LK Landsberg a.Lech,2013,19.4543900413363,0.0076707809605893,10.7078864320373,52.3089475796194,2.20612421519519,76.7773396626783,179.760952308382,162.697328260806,5100.02561581239,71.88953800642874,150.6434765015359,0.663
1254,LK Landsberg a.Lech,2014,19.6429277346034,0.0077728034814566,10.5759052007494,52.1306391717657,2.13338625762636,76.6627472006517,179.724726416429,162.63278984271,5100.02561581239,71.88953800642874,150.6434765015359,0.663
1255,LK Landsberg a.Lech,2015,19.6781429333509,0.0077918593173842,10.8740997702977,52.3925321909196,2.24022117104457,76.8310565149104,179.777933712311,162.72758156549,5100.02561581239,71.88953800642874,150.6434765015359,0.663
1256,LK Landsberg a.Lech,2016,19.3359013303781,0.00760666371816,10.2290311632507,52.1473993755895,2.14022330479231,76.6735183866174,179.728131490481,162.638856169333,5100.02561581239,71.88953800642874,150.6434765015359,0.663
1257,LK Landsberg a.Lech,2017,18.8831320167792,0.0073616587754121,9.67828771945958,52.9176199338924,2.45442200670906,77.1685117026468,179.884612763914,162.91763616079,5100.02561581239,71.88953800642874,150.6434765015359,0.663
1258,LK Landsberg a.Lech,2018,19.4238388451789,0.0076542489345871,9.49008847615202,52.959260986766,2.47140878357225,77.1952729239914,179.893072736723,162.932708067453,5100.02561581239,71.88953800642874,150.6434765015359,0.663
1259,LK Landsberg a.Lech,2019,18.9401109583623,0.0073924915237922,9.56310132885784,53.2960357651527,2.60879046868405,77.4117060774715,179.96149332822,163.054603112748,5100.02561581239,71.88953800642874,150.6434765015359,0.663
1260,LK Landshut,2010,20.0943752362461,0.0080170931582778,11.0732136109849,51.5687025292743,1.90415352457742,76.301610537826,179.610560986206,162.429397852319,7476.22385865216,109.80761953210786,119.55810631783302,0.663
1261,LK Landshut,2011,20.5587044748985,0.0082683534692471,11.4857227078207,51.6995482812325,1.95752987888712,76.385700441623,179.637144163802,162.476757244664,7476.22385865216,109.80761953210786,119.55810631783302,0.663
1262,LK Landshut,2012,19.8416360721469,0.0078803295955309,10.2336536838417,52.1102102736719,2.12505262748177,76.6496182755649,179.720575994898,162.625395638576,7476.22385865216,109.80761953210786,119.55810631783302,0.663
1263,LK Landshut,2013,19.7103500803987,0.007809287420353,10.5593943433473,51.8233251765033,2.00802261035492,76.4652474430337,179.66229120251,162.521558076626,7476.22385865216,109.80761953210786,119.55810631783302,0.663
1264,LK Landshut,2014,20.110626888607,0.0080258873389713,10.7105144318189,51.6055453786818,1.9191829539194,76.3252881247244,179.618046135661,162.442733057582,7476.22385865216,109.80761953210786,119.55810631783302,0.663
1265,LK Landshut,2015,19.9363193472139,0.007931565113686,10.5956114472995,52.1049508655856,2.12290713918526,76.6462382413384,179.719507471258,162.623492004967,7476.22385865216,109.80761953210786,119.55810631783302,0.663
1266,LK Landshut,2016,19.4504829395549,0.0076686667288613,10.0887988322752,51.8481269087161,2.01814006565074,76.4811866328398,179.667330027556,162.530535020464,7476.22385865216,109.80761953210786,119.55810631783302,0.663
1267,LK Landshut,2017,18.9920347064018,0.0074205887789143,9.43200858429595,52.6838520194974,2.35906026329555,77.0182773913443,179.837119483531,162.83302427076,7476.22385865216,109.80761953210786,119.55810631783302,0.663
1268,LK Landshut,2018,19.1458427841206,0.0075038182252214,9.19132940324626,52.8798965606287,2.43903338226428,77.144268234432,179.8769487235,162.903982251448,7476.22385865216,109.80761953210786,119.55810631783302,0.663
1269,LK Landshut,2019,18.7128960023697,0.0072695397564961,9.14773871949843,53.21499825061,2.57573255871086,77.3596261535927,179.945029403264,163.025271725305,7476.22385865216,109.80761953210786,119.55810631783302,0.663
1270,LK Leer,2010,12.902330836493,0.0041252957827105,7.86423892202815,45.4874552678423,0.0,72.3934095490547,178.375069015406,160.228300982968,3308.78279479599,39.65407649737875,160.75117546505834,0.699
1271,LK Leer,2011,13.1287521924848,0.0042478181129469,8.15829662857747,45.4364483172681,0.0,72.36062919889,178.364706227119,160.209839105923,3308.78279479599,39.65407649737875,160.75117546505834,0.699
1272,LK Leer,2012,12.8035693035862,0.0040718534159494,7.66932791850534,45.6037948546621,0.0,72.4681768572558,178.398705059004,160.270409894072,3308.78279479599,39.65407649737875,160.75117546505834,0.699
1273,LK Leer,2013,12.5635873556566,0.0039419931059702,7.52062168794862,45.8557171511664,0.0,72.6300783432447,178.449886660609,160.361592731131,3308.78279479599,39.65407649737875,160.75117546505834,0.699
1274,LK Leer,2014,12.8297379110472,0.0040860139122114,7.72271345700681,45.5847652541786,0.0,72.4559472108974,178.394838924707,160.263522163275,3308.78279479599,39.65407649737875,160.75117546505834,0.699
1275,LK Leer,2015,12.565165420925,0.0039428470370542,7.58618171105206,45.7534919149846,0.0,72.5643818254173,178.429118148314,160.324592484692,3308.78279479599,39.65407649737875,160.75117546505834,0.699
1276,LK Leer,2016,12.7448685448767,0.0040400889487143,7.630464315454,45.5313781433729,0.0,72.4216372165379,178.383992572979,160.244198791373,3308.78279479599,39.65407649737875,160.75117546505834,0.699
1277,LK Leer,2017,12.4070832495018,0.0038573047703949,7.45091343097077,45.9924405394828,0.0,72.717945594556,178.477663963722,160.411079523733,3308.78279479599,39.65407649737875,160.75117546505834,0.699
1278,LK Leer,2018,12.3066154445414,0.0038029390966114,7.37202679961853,46.1101924549213,0.0,72.7936205560503,178.501586941989,160.453699624724,3308.78279479599,39.65407649737875,160.75117546505834,0.699
1279,LK Leer,2019,12.2141477429826,0.0037529024813948,7.41961954088568,46.2599620700373,0.0,72.8898721525931,178.532014771838,160.507908476426,3308.78279479599,39.65407649737875,160.75117546505834,0.699
1280,LK Leipzig,2010,21.4113,0.0,3.525041,46.34449,1.75890030280956,76.0727764482253,179.538220110913,162.300518605917,7760.86939694875,144.7446843095214,156.33681813052678,0.578
1281,LK Leipzig,2011,20.01402,0.0,4.544826,44.2578,1.92307486703139,76.331419502624,179.619984436221,162.446186246591,7760.86939694875,144.7446843095214,156.33681813052678,0.578
1282,LK Leipzig,2012,18.63201,0.0,3.831084,44.82974,2.09798636520681,76.6069776827353,179.707096107292,162.601380477725,7760.86939694875,144.7446843095214,156.33681813052678,0.578
1283,LK Leipzig,2013,18.2444524477191,0.0070160530849381,2.890535,46.02955,0.0,72.76963,165.8175,156.0108,7760.86939694875,144.7446843095214,156.33681813052678,0.578
1284,LK Leipzig,2014,16.74745,0.0,9.879557,45.53985,0.0,70.40777,166.436,153.2086,7760.86939694875,144.7446843095214,156.33681813052678,0.578
1285,LK Leipzig,2015,16.25096,0.0,8.516915,49.83793,1.5,74.26677,217.1865,190.2064,7760.86939694875,144.7446843095214,156.33681813052678,0.578
1286,LK Leipzig,2016,16.75701,0.0,8.256681,45.89812,0.0,69.45635,170.237,156.2341,7760.86939694875,144.7446843095214,156.33681813052678,0.578
1287,LK Leipzig,2017,15.42123,0.0,8.468579,47.82321,0.0,71.81364,155.911,139.6434,7760.86939694875,144.7446843095214,156.33681813052678,0.578
1288,LK Leipzig,2018,16.14477,0.0,8.002431,54.22993,1.5,81.13855,184.5635,177.206,7760.86939694875,144.7446843095214,156.33681813052678,0.578
1289,LK Leipzig,2019,13.86281,0.0,3.962077,50.02199,0.0,75.32455,165.2295,158.3853,7760.86939694875,144.7446843095214,156.33681813052678,0.578
1290,LK Lichtenfels,2010,19.0340682625076,0.0074433342006951,10.2824367595146,51.2541581858986,1.77584037671538,76.099464093035,179.546656824116,162.315549074311,6682.95314888642,131.8905308593867,128.39865964635115,0.663
1291,LK Lichtenfels,2011,19.0091134527863,0.0074298305211315,10.5368765468442,51.5922081415402,1.91374224923828,76.3167167575125,179.615336486029,162.437905667796,6682.95314888642,131.8905308593867,128.39865964635115,0.663
1292,LK Lichtenfels,2012,18.4682795394106,0.0071371715930574,9.59851785391763,51.9053679402688,2.04149059507554,76.517973404779,179.678959358159,162.551253312277,6682.95314888642,131.8905308593867,128.39865964635115,0.663
1293,LK Lichtenfels,2013,18.3003030093333,0.0070462752383388,9.17530397255541,51.7438900106059,1.9756183519351,76.4141972915504,179.646152817497,162.492806656489,6682.95314888642,131.8905308593867,128.39865964635115,0.663
1294,LK Lichtenfels,2014,18.5469284726177,0.0071797305227349,9.52172028902913,51.6966954211697,1.9563661019419,76.3838670100852,179.636564564659,162.475724656926,6682.95314888642,131.8905308593867,128.39865964635115,0.663
1295,LK Lichtenfels,2015,18.1316705412907,0.0069550239389744,9.28794028561818,52.1102395934409,2.12506458799523,76.649637118336,179.720581951627,162.625406250815,6682.95314888642,131.8905308593867,128.39865964635115,0.663
1296,LK Lichtenfels,2016,18.1716864431131,0.0069766775569219,9.3249597866484,51.7025016662175,1.95873466330704,76.3875984769473,179.637744186014,162.477826217223,6682.95314888642,131.8905308593867,128.39865964635115,0.663
1297,LK Lichtenfels,2017,17.8305902075083,0.0067921017449889,9.24634192931292,52.2810463289697,2.19474236276151,76.7594085227839,179.755283772032,162.687229451661,6682.95314888642,131.8905308593867,128.39865964635115,0.663
1298,LK Lichtenfels,2018,17.7682704917673,0.0067583789684477,9.004034461994,52.8331166364969,2.41995028810439,77.1142044435867,179.867444715823,162.887050339272,6682.95314888642,131.8905308593867,128.39865964635115,0.663
1299,LK Lichtenfels,2019,17.4676058684862,0.006595681725943,9.11460759609362,53.0829089681318,2.52184892675067,77.2747370770276,179.918193584736,162.977462239251,6682.95314888642,131.8905308593867,128.39865964635115,0.663
1300,LK Limburg-Weilburg,2010,27.59547,0.0,14.7868,37.30734,1.38350477942106,75.48137274792,179.351260810374,161.967440333585,6577.82472677041,168.90029078709856,233.31057999515042,0.672
1301,LK Limburg-Weilburg,2011,27.88717,0.0,20.63633,39.59976,1.42650700201895,75.5491190900612,179.372677329638,162.005595040067,6577.82472677041,168.90029078709856,233.31057999515042,0.672
1302,LK Limburg-Weilburg,2012,25.72961,0.0,17.02269,40.10112,1.58662657247697,75.8013738468718,179.452422134865,162.14766479469,6577.82472677041,168.90029078709856,233.31057999515042,0.672
1303,LK Limburg-Weilburg,2013,19.2244255305748,0.0075463413395706,15.66009,50.9281772710413,1.64286186920387,75.8899677711463,179.480429159687,162.197560849147,6577.82472677041,168.90029078709856,233.31057999515042,0.672
1304,LK Limburg-Weilburg,2014,24.77933,0.0,19.16372,39.19158,0.0,70.50184,186.1897,172.8544,6577.82472677041,168.90029078709856,233.31057999515042,0.672
1305,LK Limburg-Weilburg,2015,24.77337,0.0,19.60312,45.94366,0.0,71.7833,203.8623,191.3632,6577.82472677041,168.90029078709856,233.31057999515042,0.672
1306,LK Limburg-Weilburg,2016,23.31554,0.0,18.92351,42.9813,0.0,68.17696,168.7379,157.602,6577.82472677041,168.90029078709856,233.31057999515042,0.672
1307,LK Limburg-Weilburg,2017,22.10305,0.0,17.04749,44.67136,0.0,71.87353,180.2099,164.5518,6577.82472677041,168.90029078709856,233.31057999515042,0.672
1308,LK Limburg-Weilburg,2018,23.95713,0.0,15.27226,46.56066,0.0,77.69421,186.5147,166.7975,6577.82472677041,168.90029078709856,233.31057999515042,0.672
1309,LK Limburg-Weilburg,2019,22.04241,0.0,14.34978,46.28716,1.0,79.56515,251.1125,218.991,6577.82472677041,168.90029078709856,233.31057999515042,0.672
1310,LK Lindau,2010,17.9997366245014,0.006883631155147,9.3309123822002,51.6820727681237,1.95040103316244,76.3744695518606,179.633593764484,162.470432013089,6057.13589571785,79.18620941706767,254.16918757385343,0.663
1311,LK Lindau,2011,18.3965089002339,0.0070983346824843,9.70617917811211,51.6400789472359,1.93327035043885,76.3474816190796,179.625062121829,162.455232422657,6057.13589571785,79.18620941706767,254.16918757385343,0.663
1312,LK Lindau,2012,17.4540036093431,0.0065883211990201,9.06435280013887,51.9481324522274,2.05893566843881,76.5454566332576,179.687647577679,162.566731853001,6057.13589571785,79.18620941706767,254.16918757385343,0.663
1313,LK Lindau,2013,17.6239465109897,0.0066802816071966,9.17962132655633,51.7258090209977,1.9682425121149,76.4025772836102,179.642479407007,162.486262273748,6057.13589571785,79.18620941706767,254.16918757385343,0.663
1314,LK Lindau,2014,17.3700409856615,0.0065428868968486,9.0286470969788,51.6680793266283,1.94469264079897,76.3654764654857,179.630750797594,162.465367111278,6057.13589571785,79.18620941706767,254.16918757385343,0.663
1315,LK Lindau,2015,17.3703246431739,0.0065430403911126,9.21506249813285,51.9001778757631,2.0393733943426,76.5146379352016,179.677904922655,162.549374777456,6057.13589571785,79.18620941706767,254.16918757385343,0.663
1316,LK Lindau,2016,16.9643450368978,0.0063233545440267,8.76539430401227,51.8730691896627,2.02831485547138,76.4972161483103,179.672397407078,162.539562835671,6057.13589571785,79.18620941706767,254.16918757385343,0.663
1317,LK Lindau,2017,16.5728132135137,0.0061114867581786,8.26135523020262,52.4722861511307,2.27275547631716,76.8823115441431,179.794136864929,162.756448372675,6057.13589571785,79.18620941706767,254.16918757385343,0.663
1318,LK Lindau,2018,16.6600574501231,0.0061586968242179,8.15152229968743,52.5883486894031,2.32010126379744,76.9569008031117,179.81771662217,162.798457006539,6057.13589571785,79.18620941706767,254.16918757385343,0.663
1319,LK Lindau,2019,16.5128371178076,0.0060790321737945,8.35017966033351,52.7997940209417,2.40635687977602,77.0927891855873,179.860674751999,162.874989276529,6057.13589571785,79.18620941706767,254.16918757385343,0.663
1320,LK Lippe,2010,19.1391242677964,0.0075001826658804,10.5542252126546,50.300939918275,1.38699079447288,75.4868646679683,179.352996960368,161.970533380248,6769.46133671499,123.93002276853908,278.7304674597389,0.715
1321,LK Lippe,2011,19.4071309369209,0.0076452078622723,11.2186064146262,50.2724532030318,1.37537011146877,75.4685572708351,179.34720947855,161.960222663212,6769.46133671499,123.93002276853908,278.7304674597389,0.715
1322,LK Lippe,2012,18.7313165930206,0.0072795076046303,9.63342626823556,50.645140975295,1.52740190678121,75.7080704261872,179.42292630611,162.095116354178,6769.46133671499,123.93002276853908,278.7304674597389,0.715
1323,LK Lippe,2013,18.2520059107325,0.007020140455079,9.13110330194855,50.927801233369,1.6427084708724,75.8897261051295,179.48035276228,162.197424742966,6769.46133671499,123.93002276853908,278.7304674597389,0.715
1324,LK Lippe,2014,18.4796614172911,0.0071433306154441,9.39568625645618,50.7493797349778,1.56992437989452,75.7750609638429,179.444103894374,162.132845391946,6769.46133671499,123.93002276853908,278.7304674597389,0.715
1325,LK Lippe,2015,17.9226683206984,0.0068419275440722,9.13124255188207,51.0840662942615,1.70645421065835,75.9901520932921,179.512100234426,162.253984609969,6769.46133671499,123.93002276853908,278.7304674597389,0.715
1326,LK Lippe,2016,18.2063477885482,0.0069954336887949,9.02786643154841,50.6463109736959,1.52787918822332,75.7088223424818,179.423164007945,162.095539833064,6769.46133671499,123.93002276853908,278.7304674597389,0.715
1327,LK Lippe,2017,17.8592562831467,0.0068076136845344,8.94659641853615,51.2044420963286,1.75555952256408,76.0675133332546,179.536556292623,162.297554422161,6769.46133671499,123.93002276853908,278.7304674597389,0.715
1328,LK Lippe,2018,17.505148501162,0.0066159969953155,8.80276725456286,51.8347729174207,2.01269252639047,76.47260449833,179.66461697408,162.525701566541,6769.46133671499,123.93002276853908,278.7304674597389,0.715
1329,LK Lippe,2019,17.0522724554143,0.0063709342970987,8.72589869385334,52.1216035635897,2.12970033113515,76.6569403371434,179.722890703972,162.629519420046,6769.46133671499,123.93002276853908,278.7304674597389,0.715
1330,LK Ludwigsburg,2010,26.29709,0.0,10.52679,43.64861,1.15726293413638,75.1249479742372,179.238584940493,161.766702076836,6739.99166928149,98.72084936629656,794.1117418360604,0.662
1331,LK Ludwigsburg,2011,27.4197,0.0,11.17166,41.00622,1.23308176809451,75.2443940948274,179.276345210079,161.833974073041,6739.99166928149,98.72084936629656,794.1117418360604,0.662
1332,LK Ludwigsburg,2012,25.30945,0.0,9.735047,47.00772,1.39683486660375,75.5023731658634,179.357899631618,161.979267758614,6739.99166928149,98.72084936629656,794.1117418360604,0.662
1333,LK Ludwigsburg,2013,18.4548514812371,0.0071299053306911,10.350271246299,47.10444,0.0,74.15616,191.0,174.5,6739.99166928149,98.72084936629656,794.1117418360604,0.662
1334,LK Ludwigsburg,2014,25.59253,0.0,16.38774,45.48567,0.0,72.05753,171.0,157.875,6739.99166928149,98.72084936629656,794.1117418360604,0.662
1335,LK Ludwigsburg,2015,27.55046,0.0,22.48217,49.97524,5.0,80.24658,210.0,191.75,6739.99166928149,98.72084936629656,794.1117418360604,0.662
1336,LK Ludwigsburg,2016,26.15913,0.0,13.26364,47.54455,0.0,75.07923,199.0,173.25,6739.99166928149,98.72084936629656,794.1117418360604,0.662
1337,LK Ludwigsburg,2017,24.98308,0.0,9.754305,47.8883,0.0,78.63562,189.3,174.95,6739.99166928149,98.72084936629656,794.1117418360604,0.662
1338,LK Ludwigsburg,2018,25.14739,0.0,7.298251,52.76482,0.0,85.76658,187.2,162.1125,6739.99166928149,98.72084936629656,794.1117418360604,0.662
1339,LK Ludwigsburg,2019,22.11651,0.0,8.611693,50.42048,0.0,81.41973,183.6,170.275,6739.99166928149,98.72084936629656,794.1117418360604,0.662
1340,LK Ludwigslust-Parchim,2010,10.50145,0.0,1.969585,55.79197,1.57756411040862,75.7870967091139,179.447908731098,162.139623917747,3841.97805932667,128.86841260550216,44.43923568003698,0.665
1341,LK Ludwigslust-Parchim,2011,8.656349,0.0,1.59198,51.65765,1.62732307386776,75.865487721472,179.472690329237,162.183773697244,3841.97805932667,128.86841260550216,44.43923568003698,0.665
1342,LK Ludwigslust-Parchim,2012,8.049876,0.0,1.294213,49.34366,1.73059982945456,76.0281914608726,179.524125545651,162.275408363029,3841.97805932667,128.86841260550216,44.43923568003698,0.665
1343,LK Ludwigslust-Parchim,2013,8.124087,0.0,1.226098,53.42907,0.0,76.6337,153.8,145.9,3841.97805932667,128.86841260550216,44.43923568003698,0.665
1344,LK Ludwigslust-Parchim,2014,7.399006,0.0,1.236247,48.57733,0.0,73.02203,158.11,148.7962,3841.97805932667,128.86841260550216,44.43923568003698,0.665
1345,LK Ludwigslust-Parchim,2015,7.073905,0.0,1.346862,51.19893,1.0,74.38173,220.48,181.1863,3841.97805932667,128.86841260550216,44.43923568003698,0.665
1346,LK Ludwigslust-Parchim,2016,7.216201,0.0,1.774806,47.7757,0.0,70.57016,189.84,168.0175,3841.97805932667,128.86841260550216,44.43923568003698,0.665
1347,LK Ludwigslust-Parchim,2017,6.742616,0.0,1.507418,49.63131,0.0,72.52984,142.62,124.2013,3841.97805932667,128.86841260550216,44.43923568003698,0.665
1348,LK Ludwigslust-Parchim,2018,8.207458,0.0,2.270825,57.75748,2.0,84.36595,178.18,163.1737,3841.97805932667,128.86841260550216,44.43923568003698,0.665
1349,LK Ludwigslust-Parchim,2019,8.178282,0.0,1.127754,53.77037,0.0,77.0381,184.8,164.9,3841.97805932667,128.86841260550216,44.43923568003698,0.665
1350,LK Lörrach,2010,18.95084,0.0,3.913453,48.6514,1.78803858165545,76.1186813268302,179.552731930827,162.326372210907,5727.09555064193,140.7084363884252,283.6525423655954,0.662
1351,LK Lörrach,2011,18.04358,0.0,4.544778,46.61278,1.80863211780163,76.1511246904838,179.562988188224,162.344644297315,5727.09555064193,140.7084363884252,283.6525423655954,0.662
1352,LK Lörrach,2012,16.52992,0.0,4.016256,47.2354,1.95134933101585,76.3759635144268,179.634066047962,162.47127341207,5727.09555064193,140.7084363884252,283.6525423655954,0.662
1353,LK Lörrach,2013,17.4465596028726,0.0065842930585867,9.48380950184413,47.34316,0.0,76.81868,175.0,163.3333,5727.09555064193,140.7084363884252,283.6525423655954,0.662
1354,LK Lörrach,2014,16.57582,0.0,12.05377,48.07057,0.0,79.57808,167.0,153.625,5727.09555064193,140.7084363884252,283.6525423655954,0.662
1355,LK Lörrach,2015,18.43353,0.0,8.505847,50.11136,5.0,81.09041,207.0,187.625,5727.09555064193,140.7084363884252,283.6525423655954,0.662
1356,LK Lörrach,2016,17.21312,0.0,6.966679,45.6916,0.0,76.62568,176.0,156.125,5727.09555064193,140.7084363884252,283.6525423655954,0.662
1357,LK Lörrach,2017,17.72669,0.0,6.638473,51.73305,1.0,83.32877,177.1,160.4125,5727.09555064193,140.7084363884252,283.6525423655954,0.662
1358,LK Lörrach,2018,17.57123,0.0,5.423462,55.60784,7.0,89.9326,201.2,188.85,5727.09555064193,140.7084363884252,283.6525423655954,0.662
1359,LK Lörrach,2019,16.75316,0.0,3.99483,51.6,2.0,83.70849,195.3,184.7375,5727.09555064193,140.7084363884252,283.6525423655954,0.662
1360,LK Lüchow-Dannenberg,2010,12.18294,0.0,3.214356,52.67922,1.11036272324505,75.0510606832651,179.215227095028,161.725088791002,2523.55524400553,55.66665979423953,39.55900015609859,0.699
1361,LK Lüchow-Dannenberg,2011,10.86149,0.0,3.420617,50.52112,1.16722433320886,75.140641310744,179.243546044414,161.775540556217,2523.55524400553,55.66665979423953,39.55900015609859,0.699
