,county,year,NO2_annualMean,NO2_hrOver200,NO_annualMean,O3_annualMean,O3_daysOver120,O3_dailyMaxAnnualMean,O3_dailyHourlyMax,O3_daily8HrMax,PM10_annualMean,PM2_5_annualMean,cases_per_100k,deaths_per_100k,Population_density,Fully_vaccinated
2471,LK Steinfurt,2011,"2,09914E+14",0.0085024839937834,"1,40418E+14","4,92598E+14",0.962273720689172,"7,48178E+14","1,79141E+14","1,61594E+14","1,92778E+14","1,40615E+14",4989.77012340556,76.52884780576399,249.77004117540434,0.715
2472,LK Steinfurt,2012,"2,02537E+14",0.0081033243280071,"1,15487E+14","4,96188E+14","1,10874E+14","7,50485E+14","1,79214E+13","1,61724E+14","1,86957E+14","1,37122E+14",4989.77012340556,76.52884780576399,249.77004117540434,0.715
2473,LK Steinfurt,2013,"1,96637E+13",0.0077840432507047,"1,09604E+14","5,00226E+14","1,27346E+14","7,5308E+13","1,79296E+13","1,6187E+14","1,82504E+14","1,3466E+14",4989.77012340556,76.52884780576399,249.77004117540434,0.715
2474,LK Steinfurt,2014,"1,98003E+14",0.0078579543811024,"1,09917E+14","4,98589E+13","1,20668E+14","7,52028E+14","1,79263E+14","1,61811E+14","1,86685E+14","1,37039E+14",4989.77012340556,76.52884780576399,249.77004117540434,0.715
2475,LK Steinfurt,2015,"1,89577E+14",0.0074020337505433,"1,0178E+14","5,01967E+14","1,34447E+14","7,54199E+14","1,79332E+14","1,61933E+13","1,79913E+14","1,32788E+14",4989.77012340556,76.52884780576399,249.77004117540434,0.715
2476,LK Steinfurt,2016,"1,91659E+14",0.0075146932504724,"1,01219E+14","4,98419E+14","1,19974E+14","7,51919E+14","1,7926E+14","1,61804E+14","1,79804E+13","1,32904E+14",4989.77012340556,76.52884780576399,249.77004117540434,0.715
2477,LK Steinfurt,2017,"1,87773E+13",0.0073043667378196,"9,51476E+14","5,04346E+14","1,44153E+14","7,55728E+14","1,7938E+14","1,62019E+14","1,7747E+14","1,31283E+14",4989.77012340556,76.52884780576399,249.77004117540434,0.715
2478,LK Steinfurt,2018,"1,80572E+14",0.0069147250172159,"9,30006E+14","5,11679E+14","1,74063E+14","7,6044E+14","1,79529E+14","1,62284E+14","1,72622E+14","1,2876E+14",4989.77012340556,76.52884780576399,249.77004117540434,0.715
2479,LK Steinfurt,2019,"1,74391E+14",0.0065802831293372,"9,09709E+14","5,14622E+14","1,8607E+14","7,62332E+14","1,79589E+13","1,62391E+14","1,6828E+14","1,25701E+14",4989.77012340556,76.52884780576399,249.77004117540434,0.715
2480,LK Stendal,2010,1853288,0.0,7184409,"5,05038E+13","1,46976E+14","7,56173E+14","1,79394E+14","1,62044E+14",2335747,"1,31956E+14",5269.4935964158,200.02715300719555,45.33109829704842,0.645
2481,LK Stendal,2011,1267818,0.0,2525486,5164477,"1,55768E+13","7,57558E+14","1,79438E+14","1,62122E+14",2175895,"1,33796E+14",5269.4935964158,200.02715300719555,45.33109829704842,0.645
2482,LK Stendal,2012,1242353,0.0,2069636,5111277,"1,66427E+14","7,59237E+14","1,79491E+14","1,62217E+14",1675244,"1,3139E+13",5269.4935964158,200.02715300719555,45.33109829704842,0.645
2483,LK Stendal,2013,"1,66487E+14",0.0061525241000833,"8,24368E+13",5383801,0,7652298,1829005,1578188,"1,7342E+14","1,29351E+14",5269.4935964158,200.02715300719555,45.33109829704842,0.645
2484,LK Stendal,2014,1372273,0.0,6270157,5048367,0,7308799,173356,1626519,2051435,"1,32094E+14",5269.4935964158,200.02715300719555,45.33109829704842,0.645
2485,LK Stendal,2015,1276572,0.0,7088127,5543308,3,7813544,208174,176447,1779289,"1,29483E+14",5269.4935964158,200.02715300719555,45.33109829704842,0.645
2486,LK Stendal,2016,1342059,0.0,6223009,5235565,0,7460281,169217,1542047,1875918,"1,29252E+14",5269.4935964158,200.02715300719555,45.33109829704842,0.645
2487,LK Stendal,2017,125374,0.0,5079995,5116067,0,7275398,142635,1310974,1515346,"1,30013E+14",5269.4935964158,200.02715300719555,45.33109829704842,0.645
2488,LK Stendal,2018,130013,0.0,6244444,5833726,3,8218019,172338,1587853,1573688,"1,28939E+14",5269.4935964158,200.02715300719555,45.33109829704842,0.645
2489,LK Stendal,2019,1080414,0.0,2010075,5637457,0,7915556,187.56,1674288,1398891,"1,26051E+14",5269.4935964158,200.02715300719555,45.33109829704842,0.645
2490,LK Stormarn,2010,"1,56704E+14",0.0056231802254146,"8,75651E+14",4735744,0.641059703000966,"7,43117E+14","1,78981E+14","1,61309E+14","1,65062E+14","1,24442E+14",3791.59880647703,132.25083575180926,319.9786765243747,0.725
2491,LK Stormarn,2011,"1,57078E+14",0.0056434193546945,"8,62861E+13",458451,0.673662164215376,"7,43631E+14","1,78998E+14","1,61338E+14","1,69201E+14","1,26607E+14",3791.59880647703,132.25083575180926,319.9786765243747,0.725
2492,LK Stormarn,2012,"1,54078E+14",0.0054810610136497,"8,11562E+14",4335789,0.747297919691874,"7,44791E+14","1,79034E+13","1,61403E+13","1,64757E+14","1,24051E+14",3791.59880647703,132.25083575180926,319.9786765243747,0.725
2493,LK Stormarn,2013,"1,51447E+14",0.0053386914414665,"7,97059E+14",4575522,0,6988484,145738,1361683,"1,6218E+14","1,22623E+14",3791.59880647703,132.25083575180926,319.9786765243747,0.725
2494,LK Stormarn,2014,"1,52224E+14",0.0053807208592929,"8,06554E+14",4720363,0,7127848,155423,1403756,"1,65641E+14","1,24671E+14",3791.59880647703,132.25083575180926,319.9786765243747,0.725
2495,LK Stormarn,2015,"1,49396E+14",0.0052276957499842,"7,96305E+14",4923167,1,742593,183211,1701036,"1,63053E+14","1,22849E+14",3791.59880647703,132.25083575180926,319.9786765243747,0.725
2496,LK Stormarn,2016,"1,52564E+14",0.0053991174503641,"8,15798E+14",4540151,0,6795687,188139,1538675,"1,61752E+14","1,22366E+14",3791.59880647703,132.25083575180926,319.9786765243747,0.725
2497,LK Stormarn,2017,"1,49403E+14",0.0052281114852961,"7,93517E+14",3828882,0,5942682,142818,1170036,"1,62329E+14","1,22464E+14",3791.59880647703,132.25083575180926,319.9786765243747,0.725
2498,LK Stormarn,2018,"1,46061E+14",0.0050472635027024,"7,64963E+13",5472647,0,7984331,186815,162574,"1,59835E+14","1,21301E+14",3791.59880647703,132.25083575180926,319.9786765243747,0.725
2499,LK Stormarn,2019,"1,45735E+14",0.0050296129631306,"7,80889E+14",5266038,0,7724608,179352,1548678,"1,58899E+14","1,20374E+14",3791.59880647703,132.25083575180926,319.9786765243747,0.725
2500,LK Straubing-Bogen,2010,"1,81678E+14",0.0069745717370265,"9,9689E+14","5,00476E+14","1,28364E+14","7,53241E+14","1,79302E+14","1,61879E+14","1,76429E+14","1,31719E+14",8407.29274165807,146.44454272937244,84.63983020679204,0.663
2501,LK Straubing-Bogen,2011,"1,84614E+14",0.0071334686523361,"1,03056E+14","5,02194E+14","1,35374E+13","7,54345E+14","1,79336E+14","1,61941E+14","1,77929E+12","1,32581E+14",8407.29274165807,146.44454272937244,84.63983020679204,0.663
2502,LK Straubing-Bogen,2012,"1,79557E+14",0.0068597849106609,"9,30352E+14","5,05728E+14","1,49791E+14","7,56616E+14","1,79408E+14","1,62069E+14","1,76013E+14","1,31503E+14",8407.29274165807,146.44454272937244,84.63983020679204,0.663
2503,LK Straubing-Bogen,2013,"1,78593E+14",0.0068076247846845,"9,54727E+14","5,029E+14","1,38252E+14","7,54798E+14","1,79351E+14","1,61967E+14","1,7374E+14","1,30118E+14",8407.29274165807,146.44454272937244,84.63983020679204,0.663
2504,LK Straubing-Bogen,2014,"1,83214E+13",0.0070577078726961,"9,83526E+13","5,00902E+14","1,30104E+14","7,53515E+13","1,7931E+14","1,61894E+14","1,76326E+13","1,31652E+13",8407.29274165807,146.44454272937244,84.63983020679204,0.663
2505,LK Straubing-Bogen,2015,"1,81208E+14",0.0069491341819494,"9,72934E+14","5,05407E+14","1,48479E+14","7,56409E+14","1,79402E+14","1,62057E+14","1,73516E+14","1,29911E+14",8407.29274165807,146.44454272937244,84.63983020679204,0.663
2506,LK Straubing-Bogen,2016,"1,77372E+14",0.0067415748153265,"9,41659E+14","5,03109E+14","1,39104E+14","7,54932E+13","1,79355E+14","1,61974E+14","1,71772E+14","1,28884E+14",8407.29274165807,146.44454272937244,84.63983020679204,0.663
2507,LK Straubing-Bogen,2017,"1,73346E+14",0.0065237007208764,"8,89487E+14","5,10032E+14","1,67346E+14","7,59382E+14","1,79496E+14","1,62225E+14","1,71075E+14","1,28326E+14",8407.29274165807,146.44454272937244,84.63983020679204,0.663
2508,LK Straubing-Bogen,2018,"1,74061E+14",0.0065623910747792,"8,72257E+14","5,12219E+14","1,76267E+14","7,60787E+14","1,7954E+14","1,62304E+14","1,73746E+14","1,3015E+14",8407.29274165807,146.44454272937244,84.63983020679204,0.663
2509,LK Straubing-Bogen,2019,"1,71263E+14",0.0064110027173014,"8,68813E+14","5,14737E+14","1,8654E+12","7,62406E+14","1,79591E+13","1,62395E+14","1,65085E+14","1,24725E+14",8407.29274165807,146.44454272937244,84.63983020679204,0.663
2510,LK Sächsische Schweiz-Osterzgebirge,2010,1116249,0.0,1451284,707121,"1,59164E+14","7,58093E+14","1,79455E+14","1,62152E+14","2,01707E+14","1,46438E+14",12058.5807569405,413.93908189700966,147.6727550124047,0.578
2511,LK Sächsische Schweiz-Osterzgebirge,2011,1051051,0.0,1398902,7220191,"1,73469E+14","7,60346E+13","1,79526E+14","1,62279E+14","2,02523E+14","1,46735E+14",12058.5807569405,413.93908189700966,147.6727550124047,0.578
2512,LK Sächsische Schweiz-Osterzgebirge,2012,8324228,0.0,1359775,7074294,"1,90152E+14","7,62975E+14","1,79609E+14","1,62427E+14","1,96337E+14","1,43146E+14",12058.5807569405,413.93908189700966,147.6727550124047,0.578
2513,LK Sächsische Schweiz-Osterzgebirge,2013,"2,00215E+14",0.0079776576200748,1446955,7026248,14,8797329,181251,1703595,"1,9498E+14","1,42416E+14",12058.5807569405,413.93908189700966,147.6727550124047,0.578
2514,LK Sächsische Schweiz-Osterzgebirge,2014,9938244,0.0,5323339,6762822,8,8491689,179715,1667605,"1,99879E+13","1,45384E+14",12058.5807569405,413.93908189700966,147.6727550124047,0.578
2515,LK Sächsische Schweiz-Osterzgebirge,2015,8731187,0.0,4918671,7235441,22,8993959,212896,1840197,"1,91669E+14","1,40235E+14",12058.5807569405,413.93908189700966,147.6727550124047,0.578
2516,LK Sächsische Schweiz-Osterzgebirge,2016,802678,0.0,3774816,6914104,10,8553941,168322,1527014,"1,9133E+14","1,40116E+14",12058.5807569405,413.93908189700966,147.6727550124047,0.578
2517,LK Sächsische Schweiz-Osterzgebirge,2017,8542015,0.0,4611176,7105084,6,8842734,173.35,1590539,"1,91731E+14","1,40113E+14",12058.5807569405,413.93908189700966,147.6727550124047,0.578
2518,LK Sächsische Schweiz-Osterzgebirge,2018,8027287,0.0,3327891,7703272,27,9460859,190.31,1716865,"1,92292E+14","1,40774E+14",12058.5807569405,413.93908189700966,147.6727550124047,0.578
2519,LK Sächsische Schweiz-Osterzgebirge,2019,7171427,0.0,1798126,737218,12,9016986,162536,1605951,"1,83182E+14","1,35044E+14",12058.5807569405,413.93908189700966,147.6727550124047,0.578
2520,LK Sömmerda,2010,1554232,0.0,417785,4322334,"1,36501E+14","7,54522E+14","1,79342E+13","1,61951E+14",1836779,"1,32769E+14",7635.98477722951,208.372523767491,85.66356003347452,0.621
2521,LK Sömmerda,2011,153325,0.0,5681435,4798425,"1,46347E+14","7,56073E+14","1,79391E+13","1,62038E+14",2013618,"1,3349E+14",7635.98477722951,208.372523767491,85.66356003347452,0.621
2522,LK Sömmerda,2012,1440909,0.0,4180326,4801221,"1,57517E+14","7,57833E+14","1,79447E+14","1,62138E+14",1478998,"1,32188E+14",7635.98477722951,208.372523767491,85.66356003347452,0.621
2523,LK Sömmerda,2013,1524638,0.0,403894,4935266,0,7559101,1633722,1509478,1462394,"1,30717E+14",7635.98477722951,208.372523767491,85.66356003347452,0.621
2524,LK Sömmerda,2014,"1,80112E+14",0.0068898342312547,"9,54504E+14","5,05347E+14","1,48237E+14","7,56371E+14","1,794E+14","1,62055E+13","1,79233E+14","1,32986E+14",7635.98477722951,208.372523767491,85.66356003347452,0.621
2525,LK Sömmerda,2015,"1,73943E+13",0.006556027046494,"9,17753E+14","5,10661E+14","1,69911E+14","7,59786E+14","1,79508E+14","1,62247E+13","1,73799E+14","1,29584E+13",7635.98477722951,208.372523767491,85.66356003347452,0.621
2526,LK Sömmerda,2016,"1,7687E+14",0.0067143850842008,"9,48967E+14","5,05667E+14","1,4954E+14","7,56577E+14","1,79407E+14","1,62067E+14","1,74463E+14","1,3006E+14",7635.98477722951,208.372523767491,85.66356003347452,0.621
2527,LK Sömmerda,2017,"1,73664E+14",0.0065409168803528,"9,44456E+14","5,11074E+14","1,71599E+14","7,60052E+14","1,79517E+14","1,62262E+14","1,75817E+14","1,30634E+14",7635.98477722951,208.372523767491,85.66356003347452,0.621
2528,LK Sömmerda,2018,"1,73537E+14",0.0065340646189,"9,08811E+14","5,1561E+13","1,90101E+14","7,62967E+14","1,79609E+14","1,62427E+14","1,75096E+14","1,30541E+14",7635.98477722951,208.372523767491,85.66356003347452,0.621
2529,LK Sömmerda,2019,"1,69864E+14",0.0063352790537886,"9,02557E+14","5,18966E+14","2,0379E+14","7,65123E+14","1,79677E+14","1,62548E+14","1,67504E+14","1,25706E+14",7635.98477722951,208.372523767491,85.66356003347452,0.621
2530,LK Südliche Weinstraße,2010,"1,73175E+14",0.0065144318353232,"1,16686E+14","4,886E+14",0.799180918463019,"7,45608E+14","1,7906E+14","1,61449E+14","1,80785E+13","1,34105E+14",4683.0289845915,110.12519971475768,173.3314495374605,0.678
2531,LK Südliche Weinstraße,2011,"1,74961E+14",0.0066110767670319,"1,14618E+14","4,88944E+14",0.813210790608181,"7,45829E+14","1,79067E+14","1,61461E+14","1,80495E+14","1,33888E+14",4683.0289845915,110.12519971475768,173.3314495374605,0.678
2532,LK Südliche Weinstraße,2012,"1,67016E+14",0.0061811754955148,"9,95738E+14","4,92907E+14",0.974900415770382,"7,48377E+12","1,79148E+14","1,61605E+14","1,76584E+14","1,315E+14",4683.0289845915,110.12519971475768,173.3314495374605,0.678
2533,LK Südliche Weinstraße,2013,"1,66002E+14",0.0061263190736858,"9,76643E+14","4,926E+14",0.962348331511286,"7,48179E+14","1,79142E+14","1,61594E+14","1,74654E+14","1,30438E+14",4683.0289845915,110.12519971475768,173.3314495374605,0.678
2534,LK Südliche Weinstraße,2014,"1,69009E+14",0.0062890073840384,"1,0456E+14","4,91289E+14",0.908872306256043,"7,47336E+14","1,79115E+14","1,61546E+13","1,77443E+14","1,31964E+14",4683.0289845915,110.12519971475768,173.3314495374605,0.678
2535,LK Südliche Weinstraße,2015,"1,64681E+14",0.0060548147680371,"9,69818E+14","4,93903E+14","1,0155E+14","7,49016E+14","1,79168E+14","1,61641E+14","1,72665E+14","1,29223E+14",4683.0289845915,110.12519971475768,173.3314495374605,0.678
2536,LK Südliche Weinstraße,2016,"1,65076E+14",0.006076188887672,"9,59342E+13","4,89383E+14",0.831134284510142,"7,46112E+14","1,79076E+14","1,61477E+14","1,73591E+14","1,29686E+13",4683.0289845915,110.12519971475768,173.3314495374605,0.678
2537,LK Südliche Weinstraße,2017,"1,59963E+14",0.0057995140891253,"9,19337E+14","4,96946E+14","1,13966E+13","7,50972E+14","1,7923E+14","1,61751E+14","1,71307E+14","1,28261E+14",4683.0289845915,110.12519971475768,173.3314495374605,0.678
2538,LK Südliche Weinstraße,2018,"1,5854E+14",0.0057225320328066,"8,64706E+14","5,01444E+14","1,32315E+14","7,53863E+14","1,79321E+14","1,61914E+14","1,68738E+14","1,26896E+14",4683.0289845915,110.12519971475768,173.3314495374605,0.678
2539,LK Südliche Weinstraße,2019,"1,54295E+14",0.0054927845066295,"8,62991E+13","5,03694E+14","1,41491E+14","7,55309E+14","1,79367E+14","1,61995E+13","1,63704E+14","1,23581E+14",4683.0289845915,110.12519971475768,173.3314495374605,0.678
2540,LK Südwestpfalz,2010,8543803,0.0,1256167,6617584,"1,57612E+14","7,57848E+14","1,79447E+14","1,62138E+14",1290169,9132108,3522.21004720162,94.82467970330411,99.52221261732164,0.678
2541,LK Südwestpfalz,2011,761619,0.0,1208674,6640899,"1,59617E+14","7,58164E+13","1,79457E+14","1,62156E+14",1249046,919396,3522.21004720162,94.82467970330411,99.52221261732164,0.678
2542,LK Südwestpfalz,2012,6987056,0.0,1101294,6633153,"1,79936E+13","7,61365E+14","1,79558E+14","1,62336E+14",116455,7354686,3522.21004720162,94.82467970330411,99.52221261732164,0.678
2543,LK Südwestpfalz,2013,6943443,0.0,1091172,"5,12935E+14","1,79188E+14","7,61247E+14","1,79555E+14","1,6233E+12","1,87355E+14",8187188,3522.21004720162,94.82467970330411,99.52221261732164,0.678
2544,LK Südwestpfalz,2014,7694435,0.0,6282152,6753896,8,846456,1786623,165085,1177919,8826804,3522.21004720162,94.82467970330411,99.52221261732164,0.678
2545,LK Südwestpfalz,2015,7632401,0.0,4764049,6769485,16,8528437,2084146,1902324,1278724,9169227,3522.21004720162,94.82467970330411,99.52221261732164,0.678
2546,LK Südwestpfalz,2016,7080045,0.0,5273573,6416284,7,8201227,193516,1636451,1124814,8247404,3522.21004720162,94.82467970330411,99.52221261732164,0.678
2547,LK Südwestpfalz,2017,499687,0.0,5559735,6697906,7,8378186,1792888,1717917,1137601,8247583,3522.21004720162,94.82467970330411,99.52221261732164,0.678
2548,LK Südwestpfalz,2018,5250105,0.0,4020516,7228364,13,9081173,1932371,1794661,1206514,9092745,3522.21004720162,94.82467970330411,99.52221261732164,0.678
2549,LK Südwestpfalz,2019,4541203,0.0,1049816,7090595,12,8854396,216.6,1831925,8620719,5576949,3522.21004720162,94.82467970330411,99.52221261732164,0.678
2550,LK Teltow-Fläming,2010,1717004,0.0,5972578,"5,01109E+14","1,30945E+14","7,53647E+14","1,79314E+14","1,61902E+14","1,77806E+14",1914561,5259.56841577579,127.07369108269117,81.43161790591907,0.617
2551,LK Teltow-Fläming,2011,1719117,0.0,4773306,"5,03004E+14","1,38678E+14","7,54865E+14","1,79353E+13","1,6197E+14","1,80795E+14",195171,5259.56841577579,127.07369108269117,81.43161790591907,0.617
2552,LK Teltow-Fläming,2012,1832639,0.0,5467479,"5,06595E+14","1,53327E+14","7,57173E+14","1,79426E+14","1,621E+14",2104375,1468901,5259.56841577579,127.07369108269117,81.43161790591907,0.617
2553,LK Teltow-Fläming,2013,"1,68022E+14",0.0062355997052466,3492023,4898864,1,7988933,176.49,1651387,1989326,"1,30262E+14",5259.56841577579,127.07369108269117,81.43161790591907,0.617
2554,LK Teltow-Fläming,2014,1654756,0.0,1130407,4916142,0,7517631,193.68,1623688,2215821,1809505,5259.56841577579,127.07369108269117,81.43161790591907,0.617
2555,LK Teltow-Fläming,2015,1669104,0.0,130404,5110362,0,7450068,218.28,166.14,1940524,145587,5259.56841577579,127.07369108269117,81.43161790591907,0.617
2556,LK Teltow-Fläming,2016,1788795,0.0,1373251,4724712,0,7073404,165.48,1527975,1988321,1588446,5259.56841577579,127.07369108269117,81.43161790591907,0.617
2557,LK Teltow-Fläming,2017,162882,0.0,112616,488529,0,7188721,151.91,131.53,2074293,1741142,5259.56841577579,127.07369108269117,81.43161790591907,0.617
2558,LK Teltow-Fläming,2018,1660519,0.0,1311326,5602342,1,8292637,188.6,168175,2114164,1587006,5259.56841577579,127.07369108269117,81.43161790591907,0.617
2559,LK Teltow-Fläming,2019,1424239,0.0,4318266,5511752,0,8041387,179.05,1735813,155589,1187091,5259.56841577579,127.07369108269117,81.43161790591907,0.617
2560,LK Tirschenreuth,2010,"1,86033E+14",0.0072102322611681,"9,31059E+14","5,21682E+14","2,14871E+14","7,66869E+14","1,79732E+13","1,62646E+14","1,80655E+14","1,34056E+14",8476.06561035483,371.0109350591386,66.07405718622277,0.663
2561,LK Tirschenreuth,2011,"1,85808E+14",0.00719806632314,"9,41155E+13","5,25818E+14","2,31745E+13","7,69527E+14","1,79816E+14","1,62796E+12","1,8232E+14","1,34939E+14",8476.06561035483,371.0109350591386,66.07405718622277,0.663
2562,LK Tirschenreuth,2012,"1,80714E+14",0.006922410570411,"8,68444E+14","5,29618E+14","2,47246E+11","7,71969E+14","1,79894E+14","1,62934E+14","1,80794E+14","1,34073E+14",8476.06561035483,371.0109350591386,66.07405718622277,0.663
2563,LK Tirschenreuth,2013,"1,79706E+14",0.0068678550667154,"8,70408E+13","5,25946E+14","2,32267E+13","7,69609E+14","1,79819E+14","1,62801E+14","1,77755E+14","1,32333E+13",8476.06561035483,371.0109350591386,66.07405718622277,0.663
2564,LK Tirschenreuth,2014,"1,83555E+14",0.0070761502518869,"8,99824E+14","5,25238E+14","2,29377E+14","7,69154E+14","1,79805E+14","1,62775E+14","1,81137E+14","1,34305E+14",8476.06561035483,371.0109350591386,66.07405718622277,0.663
2565,LK Tirschenreuth,2015,"1,81177E+14",0.0069474422762474,"8,93902E+14","5,29714E+14","2,47637E+13","7,72031E+14","1,79896E+14","1,62937E+14","1,76685E+14","1,31565E+14",8476.06561035483,371.0109350591386,66.07405718622277,0.663
2566,LK Tirschenreuth,2016,"1,78294E+14",0.0067914821311375,"8,71785E+14","5,26413E+14","2,34171E+14","7,69909E+14","1,79828E+14","1,62818E+14","1,75107E+14","1,30633E+14",8476.06561035483,371.0109350591386,66.07405718622277,0.663
2567,LK Tirschenreuth,2017,"1,74879E+14",0.0066066526634291,"8,52151E+14","5,3294E+14","2,60794E+14","7,74104E+14","1,79961E+14","1,63054E+14","1,75939E+14","1,30932E+14",8476.06561035483,371.0109350591386,66.07405718622277,0.663
2568,LK Tirschenreuth,2018,"1,73272E+13",0.0065197156802448,"8,29556E+14","5,38292E+14","2,82627E+13","7,77543E+14","1,8007E+14","1,63248E+14","1,78171E+14","1,32573E+13",8476.06561035483,371.0109350591386,66.07405718622277,0.663
2569,LK Tirschenreuth,2019,"1,70838E+14",0.0063880007779878,"8,35876E+14","5,4124E+14","2,94654E+14","7,79438E+14","1,8013E+14","1,63354E+14","1,69272E+14","1,2693E+14",8476.06561035483,371.0109350591386,66.07405718622277,0.663
2570,LK Traunstein,2010,2221635,0.0,7748875,388189,"2,35349E+14","7,70095E+14","1,79834E+14","1,62828E+14",2155216,"1,37835E+14",10749.0773868214,131.8421275037327,115.66895676307318,0.663
2571,LK Traunstein,2011,2176111,0.0,8796694,3912362,"2,34184E+14","7,69912E+14","1,79829E+14","1,62818E+14",2046391,"1,38916E+14",10749.0773868214,131.8421275037327,115.66895676307318,0.663
2572,LK Traunstein,2012,2110326,0.0,9859053,4065338,"2,52331E+14","7,7277E+14","1,79919E+14","1,62979E+13",181356,1137353,10749.0773868214,131.8421275037327,115.66895676307318,0.663
2573,LK Traunstein,2013,"2,07113E+14",0.008350942662361,7683704,"5,28265E+14","2,41727E+14","7,711E+14","1,79866E+14","1,62885E+14",1916015,1404245,10749.0773868214,131.8421275037327,115.66895676307318,0.663
2574,LK Traunstein,2014,1744157,0.0,1553616,3997942,0,7019735,160.07,1442125,1505922,1211149,10749.0773868214,131.8421275037327,115.66895676307318,0.663
2575,LK Traunstein,2015,1856473,0.0,1499967,4749411,0,8172688,197.33,1716025,1639073,1226493,10749.0773868214,131.8421275037327,115.66895676307318,0.663
2576,LK Traunstein,2016,1685264,0.0,1454708,4651688,0,783993,159.04,1413612,1482401,112195,10749.0773868214,131.8421275037327,115.66895676307318,0.663
2577,LK Traunstein,2017,1762689,0.0,1226896,4854321,0,8045949,1787864,1677295,1586405,1203032,10749.0773868214,131.8421275037327,115.66895676307318,0.663
2578,LK Traunstein,2018,1656036,0.0,938899,5163093,0,8468907,1689981,1554501,1694556,1276287,10749.0773868214,131.8421275037327,115.66895676307318,0.663
2579,LK Traunstein,2019,1733019,0.0,7778534,4741321,0,812559,1735812,1697183,1470471,1029041,10749.0773868214,131.8421275037327,115.66895676307318,0.663
2580,LK Trier-Saarburg,2010,"1,73258E+14",0.0065189423986895,"1,04835E+14","4,93902E+14","1,01545E+14","7,49015E+14","1,79168E+14","1,61641E+14","1,81651E+14","1,34498E+14",3889.51259856643,67.09492270797766,136.19955616599364,0.678
2581,LK Trier-Saarburg,2011,"1,72713E+14",0.0064894808657353,"1,06625E+14","4,94404E+14","1,03594E+14","7,49338E+14","1,79178E+14","1,61659E+13","1,82295E+14","1,34793E+14",3889.51259856643,67.09492270797766,136.19955616599364,0.678
2582,LK Trier-Saarburg,2012,"1,65753E+14",0.0061128202504379,"9,53949E+14","4,97148E+14","1,14787E+14","7,51101E+14","1,79234E+14","1,61758E+14","1,79068E+14","1,32776E+14",3889.51259856643,67.09492270797766,136.19955616599364,0.678
2583,LK Trier-Saarburg,2013,"1,64519E+14",0.0060460632535458,"9,7855E+13","4,98386E+14","1,1984E+13","7,51898E+14","1,79259E+14","1,61803E+14","1,77481E+14","1,31966E+13",3889.51259856643,67.09492270797766,136.19955616599364,0.678
2584,LK Trier-Saarburg,2014,"1,65329E+14",0.0060898845651456,"9,72776E+14","4,9827E+14","1,19366E+14","7,51823E+14","1,79257E+14","1,61799E+14","1,79475E+14","1,32965E+13",3889.51259856643,67.09492270797766,136.19955616599364,0.678
2585,LK Trier-Saarburg,2015,"1,61492E+14",0.0058822833995197,"9,1764E+14","4,99408E+14","1,24006E+14","7,52554E+14","1,7928E+14","1,6184E+14","1,74715E+14","1,30253E+14",3889.51259856643,67.09492270797766,136.19955616599364,0.678
2586,LK Trier-Saarburg,2016,"1,64318E+14",0.0060351590904006,"9,21816E+14","4,94125E+14","1,02457E+14","7,49159E+13","1,79172E+14","1,61649E+14","1,76155E+14","1,31001E+14",3889.51259856643,67.09492270797766,136.19955616599364,0.678
2587,LK Trier-Saarburg,2017,"1,60634E+14",0.0058358356016055,"9,08313E+13","5,00603E+13","1,28883E+14","7,53322E+14","1,79304E+14","1,61883E+14","1,74972E+14","1,30227E+14",3889.51259856643,67.09492270797766,136.19955616599364,0.678
2588,LK Trier-Saarburg,2018,"1,59323E+14",0.0057648929808994,"8,67289E+14","5,05349E+14","1,48241E+13","7,56372E+14","1,79401E+14","1,62055E+14","1,71937E+14","1,2864E+14",3889.51259856643,67.09492270797766,136.19955616599364,0.678
2589,LK Trier-Saarburg,2019,"1,53292E+14",0.0054385199482764,"8,56689E+14","5,09171E+14","1,63833E+14","7,58828E+14","1,79478E+14","1,62194E+14","1,66852E+14","1,25205E+14",3889.51259856643,67.09492270797766,136.19955616599364,0.678
2590,LK Tuttlingen,2010,"2,01103E+14",0.0080257215304781,"1,2194E+14","5,10706E+14","1,70095E+14","7,59815E+14","1,79509E+14","1,62249E+14","1,90349E+14","1,39836E+14",7310.03232591296,116.45798337121158,193.17487958555566,0.662
2591,LK Tuttlingen,2011,"2,06401E+14",0.0083124141278349,"1,25154E+13","5,10294E+14","1,68415E+14","7,5955E+14","1,79501E+14","1,62234E+14","1,90664E+12","1,40015E+13",7310.03232591296,116.45798337121158,193.17487958555566,0.662
2592,LK Tuttlingen,2012,"1,94118E+14",0.0076477446801861,"1,07919E+14","5,15149E+14","1,88222E+14","7,62671E+13","1,796E+14","1,6241E+14","1,86523E+14","1,37569E+14",7310.03232591296,116.45798337121158,193.17487958555566,0.662
2593,LK Tuttlingen,2013,"1,94376E+14",0.0076616996502301,"1,0748E+14","5,13998E+13","1,83526E+14","7,61931E+14","1,79576E+14","1,62368E+14","1,84397E+14","1,36303E+14",7310.03232591296,116.45798337121158,193.17487958555566,0.662
